web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666632007-2374,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Arsenal Kyiv,https://www.transfermarkt.com/arsenal-kiew/startseite/verein/9007/saison_id/2005,Vadym Deonas,https://www.transfermarkt.com/vadym-deonas/profil/spieler/59812,Vadym Deonas,"Jul 25, 1975                                                                    (47)",Goalkeeper,Retired,,free transfer,"Jan 14, 2012"
1666632011-2377,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Arsenal Kyiv,https://www.transfermarkt.com/arsenal-kiew/startseite/verein/9007/saison_id/2005,Sergiy Vokalchuk,https://www.transfermarkt.com/sergiy-vokalchuk/profil/spieler/91580,Sergiy Vokalchuk,"Jan 2, 1982                                                                    (40)",Goalkeeper,Retired,,free transfer,"Jul 16, 2011"
1666632017-2380,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Arsenal Kyiv,https://www.transfermarkt.com/arsenal-kiew/startseite/verein/9007/saison_id/2005,Roman Bayrashevskyi,https://www.transfermarkt.com/roman-bayrashevskyi/profil/spieler/95678,Roman Bayrashevskyi,"Aug 7, 1974                                                                    (48)",Goalkeeper,Retired,,free transfer,"Jul 1, 2009"
1666632020-2383,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Arsenal Kyiv,https://www.transfermarkt.com/arsenal-kiew/startseite/verein/9007/saison_id/2005,Igor Bazhan,https://www.transfermarkt.com/igor-bazhan/profil/spieler/27126,Igor Bazhan,"Dec 2, 1981                                                                    (40)",Goalkeeper,Retired,,free transfer,"Jul 1, 2010"
1666632033-2388,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Igor Shvets,https://www.transfermarkt.com/igor-shvets/profil/spieler/43369,Igor Shvets,"Mar 14, 1985                                                                    (37)",Centre-Forward,Retired,,free transfer,"Aug 11, 2017"
1666632038-2391,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Catalin Lichioiu,https://www.transfermarkt.com/catalin-lichioiu/profil/spieler/43334,Catalin Lichioiu,"Jan 20, 1982                                                                    (40)",Centre-Forward,Retired,,free transfer,"Jan 1, 2013"
1666632042-2393,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Anton Kovalevskiy,https://www.transfermarkt.com/anton-kovalevskiy/profil/spieler/173418,Anton Kovalevskiy,"Aug 2, 1984                                                                    (38)",Second Striker,Retired,,free transfer,"Jul 1, 2014"
1666632048-2398,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Dmitri Brovkin,https://www.transfermarkt.com/dmitri-brovkin/profil/spieler/50480,Dmitri Brovkin,"May 11, 1984                                                                    (38)",Second Striker,Retired,,free transfer,"Sep 30, 2020"
1666632052-2401,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Sergiy Dyachenko,https://www.transfermarkt.com/sergiy-dyachenko/profil/spieler/43304,Sergiy Dyachenko,"Nov 22, 1984                                                                    (37)",Right Winger,Retired,,-,"Jul 1, 2013"
1666632056-2403,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Mykhaylo Bondarenko,https://www.transfermarkt.com/mykhaylo-bondarenko/profil/spieler/862452,Mykhaylo Bondarenko,"Nov 2, 1986                                                                    (35)",attack,Retired,"Jan 1, 2016",-,"Jan 1, 2009"
1666632062-2405,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Maksym Karpenko,https://www.transfermarkt.com/maksym-karpenko/profil/spieler/86550,Maksym Karpenko,"Jul 12, 1985                                                                    (37)",attack,Retired,"Jan 1, 2007",free transfer,"Jan 1, 2006"
1666632067-2408,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Pavlo Rebenok,https://www.transfermarkt.com/pavlo-rebenok/profil/spieler/43359,Pavlo Rebenok,"Jul 23, 1985                                                                    (37)",Left Midfield,Retired,"Jul 1, 2021",free transfer,"Jan 22, 2016"
1666632073-2412,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Volodymyr Popov,https://www.transfermarkt.com/volodymyr-popov/profil/spieler/43355,Volodymyr Popov,"Oct 24, 1981                                                                    (41)",Right Midfield,Retired,"Jul 1, 2011",free transfer,"Jul 1, 2009"
1666632079-2414,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Sergiu Epureanu,https://www.transfermarkt.com/sergiu-epureanu/profil/spieler/44269,Sergiu Epureanu,"Sep 12, 1976                                                                    (46)",Central Midfield,Retired,,free transfer,"Jan 1, 2011"
1666632087-2416,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Sergiy Kravchenko,https://www.transfermarkt.com/sergiy-kravchenko/profil/spieler/59076,"#14                    
                                            Sergiy Kravchenko","Apr 24, 1983                                                                    (39)",Central Midfield,Chornomorets,"Feb 2, 2021",free transfer,"Jul 6, 2017"
1666632092-2418,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Sofiene Melliti,https://www.transfermarkt.com/sofiene-melliti/profil/spieler/38067,Sofiene Melliti,"Aug 18, 1978                                                                    (44)",Central Midfield,Retired,,free transfer,"Aug 1, 2006"
1666632098-2421,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Oleksandr Poliyanchuk,https://www.transfermarkt.com/oleksandr-poliyanchuk/profil/spieler/96877,Oleksandr Poliyanchuk,"Oct 25, 1985                                                                    (36)",midfield,Unknown,,free transfer,"Jul 1, 2008"
1666632103-2424,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Denys Onyshchenko,https://www.transfermarkt.com/denys-onyshchenko/profil/spieler/9795,Denys Onyshchenko,"Sep 15, 1978                                                                    (44)",midfield,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2007"
1666632107-2427,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Grygoriy Yarmash,https://www.transfermarkt.com/grygoriy-yarmash/profil/spieler/43393,Grygoriy Yarmash,"Jan 4, 1985                                                                    (37)",Right-Back,Retired,"Jul 1, 2017",?,"Jan 1, 2011"
1666632112-2430,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Volodymyr Olefir,https://www.transfermarkt.com/volodymyr-olefir/profil/spieler/60748,Volodymyr Olefir,"Feb 26, 1980                                                                    (42)",Right-Back,Retired,,free transfer,"Feb 14, 2013"
1666632125-2433,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Sergiy Radevych,https://www.transfermarkt.com/sergiy-radevych/profil/spieler/43357,Sergiy Radevych,"Jan 4, 1984                                                                    (38)",Left-Back,Retired,,free transfer,"May 20, 2015"
1666632131-2436,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Denys Stoyan,https://www.transfermarkt.com/denys-stoyan/profil/spieler/43377,Denys Stoyan,"Aug 24, 1981                                                                    (41)",Left-Back,Retired,"Jul 1, 2015",-,"Jan 1, 2014"
1666632136-2438,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Oleksandr Polunytskyi,https://www.transfermarkt.com/oleksandr-polunytskyi/profil/spieler/124594,Oleksandr Polunytskyi,"Jan 16, 1985                                                                    (37)",Centre-Back,Retired,,-,"Jul 1, 2014"
1666632141-2441,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Oleksandr Chyzhov,https://www.transfermarkt.com/oleksandr-chyzhov/profil/spieler/43288,Oleksandr Chyzhov,"Aug 10, 1986                                                                    (36)",Centre-Back,Retired,"Apr 29, 2021",free transfer,"Jul 1, 2019"
1666632146-2444,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Debatik Curri,https://www.transfermarkt.com/debatik-curri/profil/spieler/43297,Debatik Curri,"Dec 28, 1983                                                                    (38)",Centre-Back,Retired,"Aug 4, 2018",free transfer,"Jul 1, 2016"
1666632151-2447,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Gennadiy Medvedev,https://www.transfermarkt.com/gennadiy-medvedev/profil/spieler/43337,Gennadiy Medvedev,"Feb 7, 1975                                                                    (47)",Centre-Back,Retired,"Jan 1, 2011",End of loan,"Dec 31, 2000"
1666632156-2450,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Sasa Djuricic,https://www.transfermarkt.com/sasa-djuricic/profil/spieler/28392,Sasa Djuricic,"Aug 1, 1979                                                                    (43)",Centre-Back,Uskok,"Mar 1, 2012",-,"Oct 1, 2011"
1666632161-2453,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Armend Dallku,https://www.transfermarkt.com/armend-dallku/profil/spieler/35607,Armend Dallku,"Jun 16, 1983                                                                    (39)",Centre-Back,Retired,"Jul 18, 2019",free transfer,"Jul 1, 2016"
1666632166-2456,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Denis Glavina,https://www.transfermarkt.com/denis-glavina/profil/spieler/27826,Denis Glavina,"Mar 3, 1986                                                                    (36)",Centre-Back,Rohrbach/Berg,"Jul 1, 2022",free transfer,"Aug 27, 2020"
1666632171-2459,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Anatoliy Podrobakha,https://www.transfermarkt.com/anatoliy-podrobakha/profil/spieler/122543,Anatoliy Podrobakha,"Dec 6, 1982                                                                    (39)",,Retired,,free transfer,"Apr 14, 2010"
1666632175-2462,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Sergiy Dolganskyi,https://www.transfermarkt.com/sergiy-dolganskyi/profil/spieler/24004,Sergiy Dolganskyi,"Sep 15, 1974                                                                    (48)",Goalkeeper,Retired,"Jan 1, 2018",-,"May 3, 2017"
1666632181-2464,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/startseite/verein/2740/saison_id/2005,Andriy Pyatov,https://www.transfermarkt.com/andriy-pyatov/profil/spieler/39996,"#30                    
                                            Andriy Pyatov","Jun 28, 1984                                                                    (38)",Goalkeeper,Shakhtar D.,"Jan 1, 2007",loan transfer,"Jan 2, 2007"
1666632191-2469,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Ruslan Fomin,https://www.transfermarkt.com/ruslan-fomin/profil/spieler/36238,Ruslan Fomin,"Mar 2, 1986                                                                    (36)",Centre-Forward,Retired,"Jul 1, 2022",free transfer,"Aug 1, 2020"
1666632197-2472,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Lasha Jakobia,https://www.transfermarkt.com/lasha-jakobia/profil/spieler/42636,Lasha Jakobia,"Aug 20, 1980                                                                    (42)",Centre-Forward,Retired,,free transfer,"Jul 1, 2011"
1666632202-2474,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Sergiy Davydov,https://www.transfermarkt.com/sergiy-davydov/profil/spieler/42624,Sergiy Davydov,"Dec 16, 1984                                                                    (37)",Centre-Forward,Retired,,free transfer,"Aug 10, 2020"
1666632206-2477,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Anatoliy Didenko,https://www.transfermarkt.com/anatoliy-didenko/profil/spieler/25891,Anatoliy Didenko,"Jun 9, 1982                                                                    (40)",Centre-Forward,Retired,"Jan 11, 2019",free transfer,"Jul 5, 2018"
1666632210-2480,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Karen Oganyan,https://www.transfermarkt.com/karen-oganyan/profil/spieler/16233,Karen Oganyan,"Jun 25, 1982                                                                    (40)",Centre-Forward,Retired,,free transfer,"Jul 1, 2011"
1666632213-2483,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Yuri Petrov,https://www.transfermarkt.com/yuri-petrov/profil/spieler/4602,Yuri Petrov,"Jul 18, 1974                                                                    (48)",Centre-Forward,Retired,,free transfer,"Jul 1, 2008"
1666632218-2486,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Miljan Mrdakovic,https://www.transfermarkt.com/miljan-mrdakovic/profil/spieler/13748,Miljan Mrdakovic,"May 6, 1982",Centre-Forward,,,free transfer,"Jan 19, 2017"
1666632222-2489,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Anton Postupalenko,https://www.transfermarkt.com/anton-postupalenko/profil/spieler/59440,Anton Postupalenko,"Aug 28, 1988                                                                    (34)",Attacking Midfield,Retired,"Jul 1, 2022",free transfer,"Aug 18, 2020"
1666632227-2492,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Sergey Kuznetsov,https://www.transfermarkt.com/sergey-kuznetsov/profil/spieler/42650,"#20                    
                                            Sergey Kuznetsov","Nov 3, 1979                                                                    (42)",Right Midfield,Retired,,-,"Jan 1, 2014"
1666632230-2495,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Andriy Spevak,https://www.transfermarkt.com/andriy-spevak/profil/spieler/168988,Andriy Spevak,"Jan 4, 1976                                                                    (46)",Central Midfield,Retired,,?,"Jul 1, 2005"
1666632234-2498,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Ruslan Yarosh,https://www.transfermarkt.com/ruslan-yarosh/profil/spieler/59922,Ruslan Yarosh,"Aug 31, 1979                                                                    (43)",Central Midfield,Retired,"Jul 1, 2009",?,"Jan 1, 2008"
1666632240-2501,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Sergiy Valyaev,https://www.transfermarkt.com/sergiy-valyaev/profil/spieler/24061,Sergiy Valyaev,"Sep 16, 1978                                                                    (44)",Central Midfield,Retired,"Nov 26, 2013",free transfer,"Aug 1, 2013"
1666632244-2503,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Marcos Paulo,https://www.transfermarkt.com/marcos-paulo/profil/spieler/13808,Marcos Paulo,"May 11, 1977                                                                    (45)",Central Midfield,Retired,,free transfer,"Jan 1, 2011"
1666632248-2506,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Valentyn Slyusar,https://www.transfermarkt.com/valentyn-slyusar/profil/spieler/42660,Valentyn Slyusar,"Sep 15, 1977                                                                    (45)",Defensive Midfield,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2010"
1666632252-2509,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Viktor Melnyk,https://www.transfermarkt.com/viktor-melnyk/profil/spieler/59093,Viktor Melnyk,"Aug 11, 1980                                                                    (42)",Defensive Midfield,Retired,,-,"Jul 1, 2013"
1666632256-2512,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Sergiy Kostyuk,https://www.transfermarkt.com/sergiy-kostyuk/profil/spieler/59420,Sergiy Kostyuk,"Mar 5, 1986                                                                    (36)",Defensive Midfield,Without Club,"Jul 1, 2022",?,"Aug 1, 2017"
1666632259-2514,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Jader da Silva Brazeiro,https://www.transfermarkt.com/jader-da-silva-brazeiro/profil/spieler/95229,Jader da Silva Brazeiro,"Feb 21, 1984                                                                    (38)",midfield,Retired,,free transfer,"Nov 1, 2008"
1666632265-2517,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleksiy Oliynyk,https://www.transfermarkt.com/oleksiy-oliynyk/profil/spieler/42656,Oleksiy Oliynyk,"Nov 14, 1977                                                                    (44)",midfield,Retired,,free transfer,"Jul 1, 2009"
1666632275-2519,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleksandr Gonchar,https://www.transfermarkt.com/oleksandr-gonchar/profil/spieler/120066,Oleksandr Gonchar,"Feb 25, 1980                                                                    (42)",midfield,Retired,,free transfer,"Jul 1, 2009"
1666632284-2522,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Andriy Khomyn,https://www.transfermarkt.com/andriy-khomyn/profil/spieler/42641,Andriy Khomyn,"Jan 2, 1982                                                                    (40)",Right-Back,Retired,"Jul 1, 2017",-,"Mar 31, 2017"
1666632289-2525,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Vitalie Bordian,https://www.transfermarkt.com/vitalie-bordian/profil/spieler/42621,"#11                    
                                            Vitalie Bordian","Aug 11, 1984                                                                    (38)",Right-Back,Austria XIII,"Jul 1, 2020",-,"Aug 6, 2019"
1666632294-2528,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Aleksandr Danilov,https://www.transfermarkt.com/aleksandr-danilov/profil/spieler/42623,Aleksandr Danilov,"Sep 10, 1980                                                                    (42)",Left-Back,Retired,,-,"Mar 1, 2019"
1666632305-2531,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleksandr Kucher,https://www.transfermarkt.com/oleksandr-kucher/profil/spieler/44357,Oleksandr Kucher,"Oct 22, 1982                                                                    (40)",Centre-Back,Retired,"Oct 6, 2020",?,"Jul 1, 2020"
1666632309-2532,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleksiy Kryvosheev,https://www.transfermarkt.com/oleksiy-kryvosheev/profil/spieler/57887,Oleksiy Kryvosheev,"Feb 22, 1984                                                                    (38)",Centre-Back,Retired,,-,"Aug 27, 2013"
1666632315-2537,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleg Glushok,https://www.transfermarkt.com/oleg-glushok/profil/spieler/42629,Oleg Glushok,"Jan 30, 1980                                                                    (42)",Centre-Back,Unknown,"Jul 1, 2008",free transfer,"Jul 1, 2007"
1666632320-2539,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Evgeni Varlamov,https://www.transfermarkt.com/evgeni-varlamov/profil/spieler/25876,Evgeni Varlamov,"Jul 25, 1975                                                                    (47)",Centre-Back,Retired,"Jan 1, 2008",?,"Jan 1, 2006"
1666632325-2542,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleksandr Babych,https://www.transfermarkt.com/oleksandr-babych/profil/spieler/59406,Oleksandr Babych,"Feb 15, 1979                                                                    (43)",Centre-Back,Retired,,?,"Jan 1, 2009"
1666632330-2545,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Andriy Khanas,https://www.transfermarkt.com/andriy-khanas/profil/spieler/92624,Andriy Khanas,"Jul 26, 1984                                                                    (38)",Defender,Retired,,free transfer,"Aug 2, 2018"
1666632335-2547,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleksandr Gumenyuk,https://www.transfermarkt.com/oleksandr-gumenyuk/profil/spieler/97319,Oleksandr Gumenyuk,"Oct 6, 1976                                                                    (46)",Goalkeeper,Retired,,free transfer,"Jan 1, 2008"
1666632339-2550,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Metalist Kharkiv (- 2016),https://www.transfermarkt.com/metalist-kharkiv/startseite/verein/6414/saison_id/2005,Oleg Ostapenko,https://www.transfermarkt.com/oleg-ostapenko/profil/spieler/59112,Oleg Ostapenko,"Oct 27, 1977                                                                    (44)",Goalkeeper,Retired,"Sep 1, 2012",free transfer,"Jan 1, 2012"
1666632350-2556,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,SK Tavriya Simferopol,https://www.transfermarkt.com/sk-tavriya-simferopol/startseite/verein/2227/saison_id/2005,Oleksandr Kovpak,https://www.transfermarkt.com/oleksandr-kovpak/profil/spieler/43332,Oleksandr Kovpak,"Feb 2, 1983                                                                    (39)",Centre-Forward,Retired,"Feb 4, 2021",free transfer,"Jul 7, 2020"
1666632355-2559,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,SK Tavriya Simferopol,https://www.transfermarkt.com/sk-tavriya-simferopol/startseite/verein/2227/saison_id/2005,Volodymyr Gomenyuk,https://www.transfermarkt.com/volodymyr-gomenyuk/profil/spieler/43309,Volodymyr Gomenyuk,"Jul 19, 1985                                                                    (37)",Centre-Forward,Retired,"Jan 24, 2016",-,"Jul 17, 2015"
