web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666802449-660,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Samsunspor,https://www.transfermarkt.com/samsunspor/startseite/verein/152/saison_id/2005,Kerem Inan,https://www.transfermarkt.com/kerem-inan/profil/spieler/7343,Kerem Inan,"Mar 25, 1980                                                                    (42)",Goalkeeper,Retired,,-,"Oct 14, 2016"
1666802459-663,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ali Gherieni,https://www.transfermarkt.com/ali-gherieni/profil/spieler/107069,Ali Gherieni,"Jun 11, 1983                                                                    (39)",Centre-Forward,Retired,"Sep 1, 2015",-,"Jul 4, 2015"
1666802467-665,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ahmed Belal,https://www.transfermarkt.com/ahmed-belal/profil/spieler/34414,Ahmed Belal,"Aug 20, 1980                                                                    (42)",Centre-Forward,Retired,"Jan 28, 2013",-,"Jan 6, 2013"
1666802471-667,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Umut Bulut,https://www.transfermarkt.com/umut-bulut/profil/spieler/10143,"#9                    
                                            Umut Bulut","Mar 15, 1983                                                                    (39)",Centre-Forward,Eyüpspor,"Aug 5, 2021",-,"Jan 6, 2020"
1666802475-669,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ilhan Mansiz,https://www.transfermarkt.com/ilhan-mansiz/profil/spieler/6875,Ilhan Mansiz,"Aug 10, 1975                                                                    (47)",Centre-Forward,Retired,,-,"Jul 1, 2006"
1666802478-671,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Okan Koc,https://www.transfermarkt.com/okan-koc/profil/spieler/7182,Okan Koc,"Jan 22, 1982                                                                    (40)",Right Winger,Retired,,free transfer,"Sep 2, 2011"
1666802482-673,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Musa Balli,https://www.transfermarkt.com/musa-balli/profil/spieler/6992,Musa Balli,"Jul 20, 1983                                                                    (39)",Left Winger,Retired,,free transfer,"Sep 20, 2013"
1666802488-675,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ali Ölmez,https://www.transfermarkt.com/ali-olmez/profil/spieler/29628,Ali Ölmez,"Aug 21, 1983                                                                    (39)",Left Winger,Retired,Izmir,free transfer,"Sep 16, 2014"
1666802494-677,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Birol Aksancak,https://www.transfermarkt.com/birol-aksancak/profil/spieler/26010,Birol Aksancak,"Apr 8, 1979                                                                    (43)",Left Winger,Retired,"Dec 9, 2009",?,"Aug 14, 2009"
1666802498-679,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Elvir Baljic,https://www.transfermarkt.com/elvir-baljic/profil/spieler/6900,Elvir Baljic,"Jul 8, 1974                                                                    (48)",Left Winger,Retired,"Jul 1, 2008",free transfer,"Aug 29, 2006"
1666802501-681,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Héverton,https://www.transfermarkt.com/heverton/profil/spieler/34866,Héverton,"Oct 28, 1985                                                                    (36)",Attacking Midfield,Retired,"Apr 25, 2016",free transfer,"Jan 21, 2016"
1666802505-683,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Evren Erdeniz,https://www.transfermarkt.com/evren-erdeniz/profil/spieler/35635,Evren Erdeniz,"Apr 3, 1983                                                                    (39)",Attacking Midfield,Retired,Rize,?,"Feb 1, 2012"
1666802508-685,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Robson,https://www.transfermarkt.com/robson/profil/spieler/34867,Robson,"Aug 30, 1988                                                                    (34)",Attacking Midfield,River Plate-SE,"Jan 1, 2013",-,"Jan 1, 2011"
1666802512-687,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Faruk Namdar,https://www.transfermarkt.com/faruk-namdar/profil/spieler/6998,Faruk Namdar,"May 6, 1974                                                                    (48)",Attacking Midfield,Retired,,free transfer,"Jul 1, 2009"
1666802517-689,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Charles-Edouard Coridon,https://www.transfermarkt.com/charles-edouard-coridon/profil/spieler/5484,Charles-Edouard Coridon,"Apr 9, 1973                                                                    (49)",Attacking Midfield,Retired,"Jul 1, 2008",?,"Jul 1, 2006"
1666802520-691,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Umut Salginoglu,https://www.transfermarkt.com/umut-salginoglu/profil/spieler/16059,Umut Salginoglu,"Jan 1, 1988                                                                    (34)",,Retired,,free transfer,"Feb 2, 2018"
1666802523-693,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Murat Duruer,https://www.transfermarkt.com/murat-duruer/profil/spieler/45001,Murat Duruer,"Jan 15, 1988                                                                    (34)",Central Midfield,Without Club,"May 21, 2019",?,"Aug 31, 2018"
1666802526-695,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Mert Erdogan,https://www.transfermarkt.com/mert-erdogan/profil/spieler/45002,Mert Erdogan,"Mar 1, 1989                                                                    (33)",Central Midfield,Without Club,,free transfer,"Oct 12, 2018"
1666802530-697,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Burak Karaduman,https://www.transfermarkt.com/burak-karaduman/profil/spieler/26017,Burak Karaduman,"Feb 23, 1985                                                                    (37)",Central Midfield,Retired,"Jul 1, 2018",free transfer,"Oct 5, 2017"
1666802534-699,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Deniz Kolgu,https://www.transfermarkt.com/deniz-kolgu/profil/spieler/33967,Deniz Kolgu,"Jan 28, 1974                                                                    (48)",Central Midfield,Retired,"Jul 30, 2009",-,"May 31, 2009"
1666802537-701,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Cem Sinan Vergül,https://www.transfermarkt.com/cem-sinan-vergul/profil/spieler/16710,Cem Sinan Vergül,"Oct 25, 1978                                                                    (44)",Defensive Midfield,Retired,"Sep 14, 2012",?,"Aug 26, 2011"
1666802540-703,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Onur Acar,https://www.transfermarkt.com/onur-acar/profil/spieler/26009,Onur Acar,"Jan 1, 1983                                                                    (39)",Defensive Midfield,Retired,Ankara,-,"Aug 28, 2018"
1666802546-706,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ismet Tasdemir,https://www.transfermarkt.com/ismet-tasdemir/profil/spieler/7086,Ismet Tasdemir,"Jan 1, 1974                                                                    (48)",Defensive Midfield,Retired,,,"Aug 27, 2007"
1666802549-708,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Aytekin Viduslu,https://www.transfermarkt.com/aytekin-viduslu/profil/spieler/7165,Aytekin Viduslu,"Aug 28, 1978                                                                    (44)",Defensive Midfield,Retired,,-,"Jul 1, 2011"
1666802553-710,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ergin Pektas,https://www.transfermarkt.com/ergin-pektas/profil/spieler/45008,Ergin Pektas,"Mar 3, 1987                                                                    (35)",midfield,Retired,"Jul 1, 2017",-,"Feb 12, 2016"
1666802564-711,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ayhan Evren,https://www.transfermarkt.com/ayhan-evren/profil/spieler/10142,Ayhan Evren,"Feb 13, 1982                                                                    (40)",Right-Back,Retired,---,free transfer,"Aug 13, 2012"
1666802567-713,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Abdurrahman Dereli,https://www.transfermarkt.com/abdurrahman-dereli/profil/spieler/7937,Abdurrahman Dereli,"Feb 15, 1981                                                                    (41)",Right-Back,Retired,"Jan 8, 2016",free transfer,"Jul 6, 2015"
1666802572-715,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ibrahim Yavuz,https://www.transfermarkt.com/ibrahim-yavuz/profil/spieler/6948,Ibrahim Yavuz,"Nov 10, 1982                                                                    (39)",Right-Back,Retired,,free transfer,"Sep 5, 2013"
1666802575-717,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Niyazi Güney,https://www.transfermarkt.com/niyazi-guney/profil/spieler/8042,Niyazi Güney,"Apr 26, 1974                                                                    (48)",Right-Back,Retired,"Jul 1, 2009",-,"Jan 30, 2009"
1666802580-719,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Jean Batista,https://www.transfermarkt.com/jean-batista/profil/spieler/34868,Jean Batista,"Nov 21, 1981                                                                    (40)",Left-Back,Retired,,free transfer,"Dec 16, 2015"
1666802582-721,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Xavier,https://www.transfermarkt.com/xavier/profil/spieler/26021,Xavier,"Jan 22, 1984                                                                    (38)",Left-Back,Retired,,?,"Aug 1, 2010"
1666802587-723,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Ivaylo Petkov,https://www.transfermarkt.com/ivaylo-petkov/profil/spieler/7157,Ivaylo Petkov,"Mar 24, 1976                                                                    (46)",Left-Back,Retired,"Jul 1, 2011",free transfer,"Jan 1, 2009"
1666802590-725,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Emre Güngör,https://www.transfermarkt.com/emre-gungor/profil/spieler/26014,Emre Güngör,"Aug 1, 1984                                                                    (38)",Centre-Back,Retired,"Mar 23, 2017",free transfer,"Aug 31, 2016"
1666802593-727,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Sedat Bayrak,https://www.transfermarkt.com/sedat-bayrak/profil/spieler/8709,Sedat Bayrak,"Apr 10, 1981                                                                    (41)",Centre-Back,Retired,Trabzon,free transfer,"Aug 31, 2015"
1666802597-729,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Gökmen Baris,https://www.transfermarkt.com/gokmen-baris/profil/spieler/6999,Gökmen Baris,"Jan 19, 1974                                                                    (48)",Centre-Back,Retired,"Jul 1, 2008",-,"Aug 4, 2006"
1666802601-731,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Erman Güracar,https://www.transfermarkt.com/erman-guracar/profil/spieler/7313,Erman Güracar,"Aug 24, 1974                                                                    (48)",Centre-Back,Retired,,free transfer,"Jul 20, 2009"
1666802604-733,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Amr El Desouki,https://www.transfermarkt.com/amr-el-desouki/profil/spieler/10148,Amr El Desouki,"Dec 8, 1980                                                                    (41)",Sweeper,Retired,Port Said,-,"Sep 1, 2011"
1666802607-735,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Hakan Kutlu,https://www.transfermarkt.com/hakan-kutlu/profil/spieler/6996,Hakan Kutlu,"Jan 14, 1972                                                                    (50)",Sweeper,Retired,"Jul 1, 2007",-,"Feb 22, 1993"
1666802610-737,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Hakan Gedik,https://www.transfermarkt.com/hakan-gedik/profil/spieler/12536,Hakan Gedik,"Mar 31, 1983                                                                    (39)",Goalkeeper,Retired,Amasya,free transfer,"Sep 4, 2012"
1666802614-739,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Serkan Kirintili,https://www.transfermarkt.com/serkan-kirintili/profil/spieler/16058,"#1                    
                                            Serkan Kirintili","Feb 15, 1985                                                                    (37)",Goalkeeper,Ümraniyespor,"Jul 1, 2022",free transfer,"Feb 1, 2021"
1666802617-741,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,MKE Ankaragücü,https://www.transfermarkt.com/mke-ankaragucu/startseite/verein/868/saison_id/2005,Orkun Usak,https://www.transfermarkt.com/orkun-usak/profil/spieler/8706,Orkun Usak,"Nov 5, 1980                                                                    (41)",Goalkeeper,Retired,,-,"Feb 3, 2014"
1666802624-744,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Soner Baymis,https://www.transfermarkt.com/soner-baymis/profil/spieler/552974,Soner Baymis,"Dec 3, 1985                                                                    (36)",,Retired,"Aug 4, 2020",-,"Oct 23, 2019"
1666802627-746,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Volkan Cekic,https://www.transfermarkt.com/volkan-cekic/profil/spieler/31682,Volkan Cekic,"Mar 12, 1983                                                                    (39)",Centre-Forward,Retired,,-,"Dec 23, 2016"
1666802630-748,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Gustave Bebbe,https://www.transfermarkt.com/gustave-bebbe/profil/spieler/37085,Gustave Bebbe,"Jun 22, 1982                                                                    (40)",Centre-Forward,S. Kapadokya,"Mar 23, 2021",free transfer,"Jan 17, 2020"
1666802633-750,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Tayfun Türkmen,https://www.transfermarkt.com/tayfun-turkmen/profil/spieler/7391,Tayfun Türkmen,"Apr 12, 1978                                                                    (44)",Centre-Forward,Retired,"Jul 1, 2012",free transfer,"Aug 19, 2010"
1666802637-752,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Zafer Biryol,https://www.transfermarkt.com/zafer-biryol/profil/spieler/7388,Zafer Biryol,"Oct 2, 1976                                                                    (46)",Centre-Forward,Retired,Rize,free transfer,"Jul 26, 2010"
1666802640-754,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Murat Hacioglu,https://www.transfermarkt.com/murat-hacioglu/profil/spieler/7201,Murat Hacioglu,"Jun 10, 1979                                                                    (43)",Second Striker,Retired,,?,"Jan 14, 2018"
1666802643-756,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Erman Ergin,https://www.transfermarkt.com/erman-ergin/profil/spieler/8682,Erman Ergin,"Jan 23, 1981                                                                    (41)",Attacking Midfield,Retired,Istanbul,?,"Jan 11, 2013"
1666802647-758,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Erhan Albayrak,https://www.transfermarkt.com/erhan-albayrak/profil/spieler/1393,Erhan Albayrak,"Apr 5, 1977                                                                    (45)",Left Midfield,Retired,Hamburg,-,"Jan 19, 2018"
1666802650-760,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Yobanny Rivero,https://www.transfermarkt.com/yobanny-rivero/profil/spieler/37956,Yobanny Rivero,"Dec 13, 1980                                                                    (41)",Right Midfield,Retired,,?,"Jul 1, 2008"
1666802653-762,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Mustafa Er,https://www.transfermarkt.com/mustafa-er/profil/spieler/7456,Mustafa Er,"Jan 11, 1980                                                                    (42)",Central Midfield,Retired,"Jul 1, 2014",-,"Jan 1, 2014"
1666802658-764,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Tayfun Seven,https://www.transfermarkt.com/tayfun-seven/profil/spieler/7317,Tayfun Seven,"Jun 25, 1980                                                                    (42)",Central Midfield,Retired,"Jul 1, 2015",?,"Sep 1, 2014"
1666802662-765,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Gökhan Cakir,https://www.transfermarkt.com/gokhan-cakir/profil/spieler/44973,Gökhan Cakir,"Jul 14, 1987                                                                    (35)",Defensive Midfield,K. Sinop Spor,"Jun 4, 2021",-,"Jun 11, 2019"
1666802666-767,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Zafer Demir,https://www.transfermarkt.com/zafer-demir/profil/spieler/8049,Zafer Demir,"Jan 8, 1977                                                                    (45)",Defensive Midfield,Retired,"Jul 1, 2013",-,"Feb 8, 2013"
1666802669-769,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Levent Kartop,https://www.transfermarkt.com/levent-kartop/profil/spieler/7107,Levent Kartop,"Aug 21, 1979                                                                    (43)",Defensive Midfield,Retired,"Dec 27, 2012",free transfer,"Jul 11, 2012"
1666802672-771,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Batista,https://www.transfermarkt.com/batista/profil/spieler/6877,Batista,"Mar 4, 1975                                                                    (47)",Defensive Midfield,Retired,,?,"Apr 22, 2009"
1666802677-774,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Ozan Özkan,https://www.transfermarkt.com/ozan-ozkan/profil/spieler/33903,Ozan Özkan,"Jun 11, 1984                                                                    (38)",Right-Back,Without Club,Mugla,free transfer,"Sep 16, 2015"
1666802681-776,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Yasin Celik,https://www.transfermarkt.com/yasin-celik/profil/spieler/8039,Yasin Celik,"Apr 8, 1975                                                                    (47)",Right-Back,Retired,"Jul 1, 2009",-,"Jan 20, 2009"
1666802684-778,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Eray Er,https://www.transfermarkt.com/eray-er/profil/spieler/29497,Eray Er,"Apr 11, 1977                                                                    (45)",Left-Back,Retired,Izmir,?,"Jan 29, 2010"
1666802688-780,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Firat Akkoyun,https://www.transfermarkt.com/firat-akkoyun/profil/spieler/44969,Firat Akkoyun,"Jan 1, 1982                                                                    (40)",Centre-Back,Retired,,?,"Jan 6, 2010"
1666802692-782,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Muhammed Fatih Cirak,https://www.transfermarkt.com/muhammed-fatih-cirak/profil/spieler/37087,Muhammed Fatih Cirak,"Feb 6, 1985                                                                    (37)",Centre-Back,Without Club,,-,"Feb 17, 2017"
1666802695-784,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Ömer Gündostu,https://www.transfermarkt.com/omer-gundostu/profil/spieler/8044,Ömer Gündostu,"Jun 1, 1976                                                                    (46)",Centre-Back,Retired,"Jul 1, 2011",-,"Sep 30, 2010"
1666802698-786,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Abdelzaher El Saka,https://www.transfermarkt.com/abdelzaher-el-saka/profil/spieler/7026,Abdelzaher El Saka,"Jan 30, 1974                                                                    (48)",Centre-Back,Retired,"May 1, 2012",free transfer,"Jul 1, 2010"
1666802702-788,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Ümit Bozkurt,https://www.transfermarkt.com/umit-bozkurt/profil/spieler/7050,Ümit Bozkurt,"Apr 20, 1976                                                                    (46)",Sweeper,Retired,"Feb 1, 2011",free transfer,"Jul 23, 2010"
1666802706-790,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Eray Birnican,https://www.transfermarkt.com/eray-birnican/profil/spieler/45212,"#34                    
                                            Eray Birnican","Jul 20, 1988                                                                    (34)",Goalkeeper,GMG Kastamonu,"Sep 4, 2022",free transfer,"Oct 4, 2020"
1666802709-792,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Haluk Tanriseven,https://www.transfermarkt.com/haluk-tanriseven/profil/spieler/37094,Haluk Tanriseven,"Aug 15, 1978                                                                    (44)",Goalkeeper,Retired,,free transfer,"Jul 20, 2011"
1666802713-794,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Vladimir Vasilj,https://www.transfermarkt.com/vladimir-vasilj/profil/spieler/18338,Vladimir Vasilj,"Jul 6, 1975                                                                    (47)",Goalkeeper,Retired,Hannover,free transfer,"Jan 26, 2006"
1666802716-796,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Konyaspor,https://www.transfermarkt.com/konyaspor/startseite/verein/2293/saison_id/2005,Özden Öngün,https://www.transfermarkt.com/ozden-ongun/profil/spieler/7397,Özden Öngün,"Sep 10, 1978                                                                    (44)",Goalkeeper,Retired,"Dec 30, 2013",?,"Jan 31, 2013"
