web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666632472-2625,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Charlton Athletic,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2005,Thomas Myhre,https://www.transfermarkt.com/thomas-myhre/profil/spieler/3566,Thomas Myhre,"Oct 16, 1973                                                                    (49)",Goalkeeper,Retired,"Jan 1, 2011",free transfer,"Jan 1, 2010"
1666632483-2630,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Ivica Mornar,https://www.transfermarkt.com/ivica-mornar/profil/spieler/9615,Ivica Mornar,"Jan 12, 1974                                                                    (48)",Centre-Forward,Retired,Split,End of loan,"Jun 30, 2005"
1666632488-2633,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Vincent Péricard,https://www.transfermarkt.com/vincent-pericard/profil/spieler/3970,Vincent Péricard,"Oct 3, 1982                                                                    (40)",Centre-Forward,Retired,,-,"Oct 1, 2011"
1666632494-2636,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Collins Mbesuma,https://www.transfermarkt.com/collins-mbesuma/profil/spieler/32515,Collins Mbesuma,"Feb 3, 1984                                                                    (38)",Centre-Forward,Without Club,,free transfer,"Jul 21, 2021"
1666632499-2639,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Svetoslav Todorov,https://www.transfermarkt.com/svetoslav-todorov/profil/spieler/3978,Svetoslav Todorov,"Aug 30, 1978                                                                    (44)",Centre-Forward,Retired,,free transfer,"Aug 31, 2012"
1666632504-2642,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Emmanuel Olisadebe,https://www.transfermarkt.com/emmanuel-olisadebe/profil/spieler/4149,Emmanuel Olisadebe,"Dec 22, 1978                                                                    (43)",Centre-Forward,Retired,"Jan 4, 2013",-,"Jul 1, 2012"
1666632509-2645,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Darío Silva,https://www.transfermarkt.com/dario-silva/profil/spieler/7792,Darío Silva,"Nov 2, 1972                                                                    (49)",Centre-Forward,Retired,,-,"Feb 13, 2006"
1666632514-2648,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Benjani,https://www.transfermarkt.com/benjani/profil/spieler/12063,Benjani,"Aug 13, 1978                                                                    (44)",Centre-Forward,Retired,,free transfer,"Jul 1, 2013"
1666632520-2651,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Lomana LuaLua,https://www.transfermarkt.com/lomana-lualua/profil/spieler/3458,Lomana LuaLua,"Dec 28, 1980                                                                    (41)",Centre-Forward,Retired,,-,"Nov 13, 2019"
1666632525-2653,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Franck Songo'o,https://www.transfermarkt.com/franck-songoo/profil/spieler/34839,Franck Songo'o,"May 14, 1987                                                                    (35)",Right Winger,Retired,,free transfer,"Jan 1, 2014"
1666632531-2657,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Ognjen Koroman,https://www.transfermarkt.com/ognjen-koroman/profil/spieler/25002,Ognjen Koroman,"Sep 19, 1978                                                                    (44)",Right Winger,Retired,,free transfer,"Jul 1, 2011"
1666632536-2660,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Wayne Routledge,https://www.transfermarkt.com/wayne-routledge/profil/spieler/14066,Wayne Routledge,"Jan 7, 1985                                                                    (37)",Left Winger,Retired,"Jul 1, 2021",€3.25m,"Aug 4, 2011"
1666632542-2663,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Laurent Robert,https://www.transfermarkt.com/laurent-robert/profil/spieler/3316,Laurent Robert,"May 21, 1975                                                                    (47)",Left Winger,Retired,"Jul 1, 2009",free transfer,"Aug 27, 2008"
1666632547-2667,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Zvonimir Vukic,https://www.transfermarkt.com/zvonimir-vukic/profil/spieler/14542,Zvonimir Vukic,"Jul 19, 1979                                                                    (43)",Attacking Midfield,Retired,"Feb 12, 2015",free transfer,"Sep 7, 2014"
1666632553-2670,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Andrés D'Alessandro,https://www.transfermarkt.com/andres-dalessandro/profil/spieler/3445,Andrés D'Alessandro,"Apr 15, 1981                                                                    (41)",Attacking Midfield,Retired,"Apr 18, 2022",free transfer,"Jan 8, 2022"
1666632557-2672,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Matthew Taylor,https://www.transfermarkt.com/matthew-taylor/profil/spieler/9218,Matthew Taylor,"Nov 27, 1981                                                                    (40)",Left Midfield,Retired,"Jul 1, 2019",free transfer,"Aug 22, 2017"
1666632564-2676,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Gary O'Neil,https://www.transfermarkt.com/gary-oneil/profil/spieler/3995,Gary O'Neil,"May 18, 1983                                                                    (39)",Central Midfield,Retired,"Jul 1, 2019",free transfer,"Aug 3, 2018"
1666632569-2679,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Richard Hughes,https://www.transfermarkt.com/richard-hughes/profil/spieler/9207,Richard Hughes,"Jun 25, 1979                                                                    (43)",Defensive Midfield,Retired,"Jul 1, 2014",-,"Aug 4, 2012"
1666632574-2681,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Giannis Skopelitis,https://www.transfermarkt.com/giannis-skopelitis/profil/spieler/15219,Giannis Skopelitis,"Mar 2, 1978                                                                    (44)",Defensive Midfield,Retired,"Jul 1, 2018",free transfer,"Jul 1, 2017"
1666632580-2684,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Aliou Cissé,https://www.transfermarkt.com/aliou-cisse/profil/spieler/3796,Aliou Cissé,"Mar 24, 1976                                                                    (46)",Defensive Midfield,Retired,Ziguinchor,free transfer,"Sep 1, 2008"
1666632585-2687,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Salif Diao,https://www.transfermarkt.com/salif-diao/profil/spieler/3600,Salif Diao,"Feb 10, 1977                                                                    (45)",Defensive Midfield,Retired,"Jul 1, 2012",-,"Dec 10, 2007"
1666632590-2690,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Jhon Viáfara,https://www.transfermarkt.com/jhon-viafara/profil/spieler/32137,Jhon Viáfara,"Oct 27, 1978                                                                    (43)",Defensive Midfield,Retired,"Jul 1, 2015",?,"Dec 1, 2014"
1666632596-2693,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Pedro Mendes,https://www.transfermarkt.com/pedro-mendes/profil/spieler/9811,Pedro Mendes,"Feb 26, 1979                                                                    (43)",Defensive Midfield,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2011"
1666632602-2697,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Sean Davis,https://www.transfermarkt.com/sean-davis/profil/spieler/4036,Sean Davis,"Sep 20, 1979                                                                    (43)",Defensive Midfield,Retired,"Sep 25, 2012",End of loan,"Mar 23, 2012"
1666632607-2700,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Brian Priske,https://www.transfermarkt.com/brian-priske/profil/spieler/13351,Brian Priske,"May 14, 1977                                                                    (45)",Right-Back,Retired,,free transfer,"Jan 21, 2011"
1666632612-2703,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Andy Griffin,https://www.transfermarkt.com/andy-griffin/profil/spieler/3579,Andy Griffin,"Mar 17, 1979                                                                    (43)",Right-Back,Retired,,-,"Mar 27, 2014"
1666632618-2706,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Grégory Vignal,https://www.transfermarkt.com/gregory-vignal/profil/spieler/4755,Grégory Vignal,"Jul 19, 1981                                                                    (41)",Left-Back,Retired,Montpellier,-,"Aug 1, 2013"
1666632627-2710,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Linvoy Primus,https://www.transfermarkt.com/linvoy-primus/profil/spieler/4266,Linvoy Primus,"Sep 14, 1973                                                                    (49)",Centre-Back,Retired,"Dec 1, 2009",End of loan,"Dec 1, 2008"
1666632633-2713,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Dejan Stefanovic,https://www.transfermarkt.com/dejan-stefanovic/profil/spieler/4308,Dejan Stefanovic,"Oct 28, 1974                                                                    (47)",Centre-Back,Retired,,-,"Jul 1, 2010"
1666632638-2716,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Noé Pamarot,https://www.transfermarkt.com/noe-pamarot/profil/spieler/5531,Noé Pamarot,"Apr 14, 1979                                                                    (43)",Centre-Back,Retired,"Jul 1, 2016",-,"Jul 18, 2015"
1666632644-2721,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Azar Karadas,https://www.transfermarkt.com/azar-karadas/profil/spieler/12373,Azar Karadas,"Aug 9, 1981                                                                    (41)",Centre-Back,Retired,"Jan 1, 2020",€250Th.,"Jul 15, 2014"
1666632650-2724,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Andrew O'Brien,https://www.transfermarkt.com/andrew-obrien/profil/spieler/3228,Andrew O'Brien,"Jun 29, 1979                                                                    (43)",Centre-Back,Retired,"Jan 1, 2015",free transfer,"Aug 1, 2012"
1666632656-2727,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Andrea Guatelli,https://www.transfermarkt.com/andrea-guatelli/profil/spieler/28808,Andrea Guatelli,"May 5, 1984                                                                    (38)",Goalkeeper,SC Balerna,"Jul 1, 2019",-,"Jan 29, 2019"
1666632662-2730,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Jamie Ashdown,https://www.transfermarkt.com/jamie-ashdown/profil/spieler/13397,Jamie Ashdown,"Nov 30, 1980                                                                    (41)",Goalkeeper,Retired,"Jul 1, 2015",-,"Feb 3, 2015"
1666632668-2733,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Konstantinos Chalkias,https://www.transfermarkt.com/konstantinos-chalkias/profil/spieler/15423,Konstantinos Chalkias,"May 30, 1974                                                                    (48)",Goalkeeper,Retired,"Jul 1, 2018",-,"Aug 21, 2016"
1666632675-2737,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Portsmouth FC,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020/saison_id/2005,Sander Westerveld,https://www.transfermarkt.com/sander-westerveld/profil/spieler/3427,Sander Westerveld,"Oct 23, 1974                                                                    (48)",Goalkeeper,Retired,Enschede,free transfer,"Aug 1, 2011"
1666632687-2743,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Sam Williams,https://www.transfermarkt.com/sam-williams/profil/spieler/45554,Sam Williams,"Jun 9, 1987                                                                    (35)",Centre-Forward,Retired,"Jul 1, 2013",free transfer,"Jul 1, 2011"
1666632693-2746,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Gabriel Agbonlahor,https://www.transfermarkt.com/gabriel-agbonlahor/profil/spieler/37148,Gabriel Agbonlahor,"Oct 13, 1986                                                                    (36)",Centre-Forward,Retired,"Jul 1, 2018",End of loan,"Dec 28, 2005"
1666632698-2749,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Luke Moore,https://www.transfermarkt.com/luke-moore/profil/spieler/4075,Luke Moore,"Feb 13, 1986                                                                    (36)",Centre-Forward,Retired,"Feb 26, 2016",?,"May 8, 2014"
1666632703-2751,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Kevin Phillips,https://www.transfermarkt.com/kevin-phillips/profil/spieler/3131,Kevin Phillips,"Jul 25, 1973                                                                    (49)",Centre-Forward,Retired,"Jul 1, 2014",free transfer,"Jan 16, 2014"
1666632709-2754,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Juan Pablo Ángel,https://www.transfermarkt.com/juan-pablo-angel/profil/spieler/3278,Juan Pablo Ángel,"Oct 24, 1975                                                                    (47)",Centre-Forward,Retired,"Dec 15, 2014",free transfer,"Jan 23, 2013"
1666632715-2758,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Milan Baros,https://www.transfermarkt.com/milan-baros/profil/spieler/3216,Milan Baros,"Oct 28, 1981                                                                    (40)",Centre-Forward,FK Vigantice,"Jul 3, 2020",free transfer,"Jul 1, 2017"
1666632721-2761,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Jamie Ward,https://www.transfermarkt.com/jamie-ward/profil/spieler/48692,Jamie Ward,"May 12, 1986                                                                    (36)",Left Winger,Ilkeston Town,"Jul 1, 2022",free transfer,"Aug 13, 2021"
1666632727-2764,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Patrik Berger,https://www.transfermarkt.com/patrik-berger/profil/spieler/3218,Patrik Berger,"Nov 10, 1973                                                                    (48)",Attacking Midfield,Retired,"Jan 1, 2010",free transfer,"Jul 1, 2008"
1666632732-2767,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Nolberto Solano,https://www.transfermarkt.com/nolberto-solano/profil/spieler/3460,Nolberto Solano,"Dec 12, 1974                                                                    (47)",Right Midfield,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2011"
1666632738-2770,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Craig Gardner,https://www.transfermarkt.com/craig-gardner/profil/spieler/37171,Craig Gardner,"Nov 25, 1986                                                                    (35)",Central Midfield,Retired,Solihull,€1.75m,"Jul 1, 2017"
1666632743-2774,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Peter Whittingham,https://www.transfermarkt.com/peter-whittingham/profil/spieler/3762,Peter Whittingham,"Sep 8, 1984",Central Midfield,,,free transfer,"Jul 1, 2017"
1666632749-2777,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Lee Hendrie,https://www.transfermarkt.com/lee-hendrie/profil/spieler/4069,Lee Hendrie,"May 18, 1977                                                                    (45)",Central Midfield,Retired,"May 9, 2013",free transfer,"Jul 9, 2012"
1666632755-2780,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Eirik Bakke,https://www.transfermarkt.com/eirik-bakke/profil/spieler/3284,Eirik Bakke,"Sep 13, 1977                                                                    (45)",Central Midfield,Retired,"Jan 1, 2013",?,"Jan 1, 2011"
1666632761-2783,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Steven Davis,https://www.transfermarkt.com/steven-davis/profil/spieler/28973,"#10                    
                                            Steven Davis","Jan 1, 1985                                                                    (37)",Central Midfield,Rangers,"Jul 1, 2019",End of loan,"May 20, 2019"
1666632766-2786,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Gavin McCann,https://www.transfermarkt.com/gavin-mccann/profil/spieler/4136,Gavin McCann,"Jan 10, 1978                                                                    (44)",Central Midfield,Retired,,€1.50m,"Jul 1, 2007"
1666632772-2790,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,James Milner,https://www.transfermarkt.com/james-milner/profil/spieler/3333,"#7                    
                                            James Milner","Jan 4, 1986                                                                    (36)",Central Midfield,Liverpool,"Jul 1, 2015",€22.00m,"Aug 17, 2010"
1666632779-2793,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Eric Djemba Djemba,https://www.transfermarkt.com/eric-djemba-djemba/profil/spieler/5509,"#19                    
                                            Eric Djemba Djemba","May 4, 1981                                                                    (41)",Defensive Midfield,Retired,"Sep 10, 2021",free transfer,"Nov 2, 2016"
1666632785-2796,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Jlloyd Samuel,https://www.transfermarkt.com/jlloyd-samuel/profil/spieler/4067,Jlloyd Samuel,"Mar 29, 1981",Defensive Midfield,,,-,"Jul 1, 2015"
1666632790-2799,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Gareth Barry,https://www.transfermarkt.com/gareth-barry/profil/spieler/3291,Gareth Barry,"Feb 23, 1981                                                                    (41)",Defensive Midfield,Retired,"Aug 27, 2020",€1.10m,"Aug 15, 2017"
1666632796-2802,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Ulises de la Cruz,https://www.transfermarkt.com/ulises-de-la-cruz/profil/spieler/3842,Ulises de la Cruz,"Feb 8, 1974                                                                    (48)",Right-Back,Retired,,free transfer,"Apr 1, 2009"
1666632802-2806,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Mark Delaney,https://www.transfermarkt.com/mark-delaney/profil/spieler/3841,Mark Delaney,"May 13, 1976                                                                    (46)",Right-Back,Retired,"Aug 15, 2007",€375Th.,"Mar 9, 1999"
1666632808-2809,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Wilfred Bouma,https://www.transfermarkt.com/wilfred-bouma/profil/spieler/4338,Wilfred Bouma,"Jun 15, 1978                                                                    (44)",Left-Back,Retired,"Jul 1, 2013",free transfer,"Aug 29, 2010"
1666632812-2812,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Gary Cahill,https://www.transfermarkt.com/gary-cahill/profil/spieler/27511,Gary Cahill,"Dec 19, 1985                                                                    (36)",Centre-Back,Without Club,"Jul 1, 2022",free transfer,"Aug 20, 2021"
1666632818-2815,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,Liam Ridgewell,"Jul 21, 1984                                                                    (38)",Centre-Back,Retired,"Jan 31, 2020",free transfer,"Aug 2, 2019"
1666632824-2819,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Aaron Hughes,https://www.transfermarkt.com/aaron-hughes/profil/spieler/3580,Aaron Hughes,"Nov 8, 1979                                                                    (42)",Centre-Back,Retired,"Jul 1, 2019",free transfer,"Jan 9, 2017"
1666632830-2822,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Martin Laursen,https://www.transfermarkt.com/martin-laursen/profil/spieler/3503,Martin Laursen,"Jul 26, 1977                                                                    (45)",Centre-Back,Retired,Fårvang,€5.30m,"Jul 1, 2004"
1666632837-2825,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Olof Mellberg,https://www.transfermarkt.com/olof-mellberg/profil/spieler/3098,Olof Mellberg,"Sep 3, 1977                                                                    (45)",Centre-Back,Retired,"Jul 30, 2014",free transfer,"Jul 9, 2013"
1666632843-2828,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Bobby Olejnik,https://www.transfermarkt.com/bobby-olejnik/profil/spieler/6170,Bobby Olejnik,"Nov 26, 1986                                                                    (35)",Goalkeeper,Retired,,free transfer,"Jul 1, 2017"
1666632848-2830,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Stuart Taylor,https://www.transfermarkt.com/stuart-taylor/profil/spieler/3190,Stuart Taylor,"Nov 28, 1980                                                                    (41)",Goalkeeper,Retired,,-,"Aug 26, 2016"
1666632854-2833,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2005,Thomas Sörensen,https://www.transfermarkt.com/thomas-sorensen/profil/spieler/3473,Thomas Sörensen,"Jun 12, 1976                                                                    (46)",Goalkeeper,Retired,,free transfer,"Aug 20, 2015"
1666632868-2838,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2005,Ishmael Miller,https://www.transfermarkt.com/ishmael-miller/profil/spieler/38776,Ishmael Miller,"Mar 5, 1987                                                                    (35)",Centre-Forward,Retired,"Jul 1, 2020",free transfer,"Jan 7, 2019"
1666632878-2841,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2005,Bradley Wright-Phillips,https://www.transfermarkt.com/bradley-wright-phillips/profil/spieler/28813,Bradley Wright-Phillips,"Mar 12, 1985                                                                    (37)",Centre-Forward,Retired,"Mar 12, 2022",-,"Mar 11, 2022"
