web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666710110-2200,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Livorno,https://www.transfermarkt.com/as-livorno/startseite/verein/1210/saison_id/2005,Federico Del Vivo,https://www.transfermarkt.com/federico-del-vivo/profil/spieler/333185,Federico Del Vivo,"Jun 29, 1988                                                                    (34)",,Without Club,,?,"Jul 1, 2013"
1666710113-2201,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Livorno,https://www.transfermarkt.com/as-livorno/startseite/verein/1210/saison_id/2005,Paolo Ginestra,https://www.transfermarkt.com/paolo-ginestra/profil/spieler/29565,Paolo Ginestra,"Feb 14, 1979                                                                    (43)",Goalkeeper,Retired,,free transfer,"Dec 12, 2019"
1666710120-2202,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Livorno,https://www.transfermarkt.com/as-livorno/startseite/verein/1210/saison_id/2005,Paolo Acerbis,https://www.transfermarkt.com/paolo-acerbis/profil/spieler/22232,Paolo Acerbis,"May 5, 1981                                                                    (41)",Goalkeeper,Tritium,"Jul 1, 2022",free transfer,"Jul 1, 2021"
1666710123-2203,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,AS Livorno,https://www.transfermarkt.com/as-livorno/startseite/verein/1210/saison_id/2005,Marco Amelia,https://www.transfermarkt.com/marco-amelia/profil/spieler/16810,Marco Amelia,"Apr 2, 1982                                                                    (40)",Goalkeeper,Retired,"Jul 1, 2017",-,"Feb 27, 2017"
1666710130-2204,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Daniele Paponi,https://www.transfermarkt.com/daniele-paponi/profil/spieler/35853,Daniele Paponi,"Apr 16, 1988                                                                    (34)",Centre-Forward,Bari,"Aug 31, 2021",-,"Sep 1, 2020"
1666710132-2205,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Zlatko Dedic,https://www.transfermarkt.com/zlatko-dedic/profil/spieler/28835,Zlatko Dedic,"Oct 5, 1984                                                                    (38)",Centre-Forward,Retired,,-,"Jul 1, 2021"
1666710135-2206,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Gaetano Grieco,https://www.transfermarkt.com/gaetano-grieco/profil/spieler/6032,Gaetano Grieco,"Nov 7, 1982                                                                    (39)",Centre-Forward,Unknown,"Jul 1, 2018",free transfer,"Aug 4, 2017"
1666710138-2207,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Francesco Ruopolo,https://www.transfermarkt.com/francesco-ruopolo/profil/spieler/25325,Francesco Ruopolo,"Mar 20, 1983                                                                    (39)",Centre-Forward,Retired,"Jul 1, 2019",free transfer,"Dec 3, 2018"
1666710141-2208,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Marco Delvecchio,https://www.transfermarkt.com/marco-delvecchio/profil/spieler/5961,Marco Delvecchio,"Apr 7, 1973                                                                    (49)",Centre-Forward,Retired,"Dec 1, 2009",-,"Sep 1, 2008"
1666710144-2209,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Bernardo Corradi,https://www.transfermarkt.com/bernardo-corradi/profil/spieler/5851,Bernardo Corradi,"Mar 30, 1976                                                                    (46)",Centre-Forward,Retired,,-,"Mar 14, 2012"
1666710148-2210,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Alessandro Rosina,https://www.transfermarkt.com/alessandro-rosina/profil/spieler/16902,Alessandro Rosina,"Jan 31, 1984                                                                    (38)",Right Winger,Retired,"Jul 1, 2020",free transfer,"Aug 18, 2016"
1666710151-2211,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Domenico Morfeo,https://www.transfermarkt.com/domenico-morfeo/profil/spieler/5786,Domenico Morfeo,"Jan 16, 1976                                                                    (46)",Attacking Midfield,Retired,,free transfer,"Jan 1, 2009"
1666710154-2212,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Andrea Pisanu,https://www.transfermarkt.com/andrea-pisanu/profil/spieler/25323,Andrea Pisanu,"Jan 7, 1982                                                                    (40)",Right Midfield,Retired,"Jul 1, 2015",End of loan,"Jun 30, 2015"
1666710157-2213,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Marco Marchionni,https://www.transfermarkt.com/marco-marchionni/profil/spieler/5873,Marco Marchionni,"Jul 22, 1980                                                                    (42)",Right Midfield,Retired,"Jul 1, 2018",free transfer,"Jul 20, 2017"
1666710160-2214,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Matteo Mandorlini,https://www.transfermarkt.com/matteo-mandorlini/profil/spieler/37410,Matteo Mandorlini,"Oct 22, 1988                                                                    (34)",Central Midfield,Flaminia,"Aug 30, 2022",-,"Aug 31, 2021"
1666710163-2215,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Filippo Savi,https://www.transfermarkt.com/filippo-savi/profil/spieler/25326,Filippo Savi,"Jan 29, 1987                                                                    (35)",Central Midfield,Retired,"Jul 1, 2021",free transfer,"Jul 1, 2018"
1666710166-2216,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Daniele Dessena,https://www.transfermarkt.com/daniele-dessena/profil/spieler/29962,"#7                    
                                            Daniele Dessena","May 10, 1987                                                                    (35)",Central Midfield,Virtus Entella,"Jul 20, 2021",free transfer,"Feb 1, 2021"
1666710168-2217,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Jorge Bolaño,https://www.transfermarkt.com/jorge-bolano/profil/spieler/16974,Jorge Bolaño,"Apr 28, 1977                                                                    (45)",Central Midfield,Retired,"Jan 1, 2013",-,"Jan 1, 2010"
1666710171-2218,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Vince Grella,https://www.transfermarkt.com/vince-grella/profil/spieler/6021,Vince Grella,"Oct 5, 1979                                                                    (43)",Central Midfield,Retired,,-,"Oct 15, 2012"
1666710174-2219,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Mark Bresciano,https://www.transfermarkt.com/mark-bresciano/profil/spieler/5867,Mark Bresciano,"Feb 11, 1980                                                                    (42)",Central Midfield,Retired,"Jul 1, 2016",-,"Jul 1, 2015"
1666710178-2220,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Fábio Simplício,https://www.transfermarkt.com/fabio-simplicio/profil/spieler/24716,Fábio Simplício,"Sep 23, 1979                                                                    (43)",Central Midfield,Retired,"May 13, 2016",-,"Feb 17, 2016"
1666710181-2221,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Luca Cigarini,https://www.transfermarkt.com/luca-cigarini/profil/spieler/33218,"#8                    
                                            Luca Cigarini","Jun 20, 1986                                                                    (36)",Defensive Midfield,Reggiana,"Aug 23, 2021",-,"Jul 1, 2021"
1666710185-2222,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Filippo Mattiuzzo,https://www.transfermarkt.com/filippo-mattiuzzo/profil/spieler/43823,Filippo Mattiuzzo,"Mar 7, 1987                                                                    (35)",Right-Back,Retired,,?,"Jul 1, 2009"
1666710191-2223,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Ferdinand Coly,https://www.transfermarkt.com/ferdinand-coly/profil/spieler/3794,Ferdinand Coly,"Sep 10, 1973                                                                    (49)",Right-Back,Retired,,free transfer,"Jul 1, 2005"
1666710196-2224,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Giuseppe Cardone,https://www.transfermarkt.com/giuseppe-cardone/profil/spieler/16811,Giuseppe Cardone,"Mar 3, 1974                                                                    (48)",Right-Back,Retired,"Jul 1, 2009",?,"Aug 1, 2008"
1666710199-2225,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Ibrahima Camara,https://www.transfermarkt.com/ibrahima-camara/profil/spieler/25315,Ibrahima Camara,"Jan 1, 1985                                                                    (37)",Left-Back,Retired,"Aug 3, 2016",?,"Jan 1, 2016"
1666710202-2226,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Giovanni Pasquale,https://www.transfermarkt.com/giovanni-pasquale/profil/spieler/5793,Giovanni Pasquale,"Jan 5, 1982                                                                    (40)",Left-Back,Retired,"Jul 1, 2016",End of loan,"Jun 30, 2014"
1666710205-2227,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Alessandro Bernardini,https://www.transfermarkt.com/alessandro-bernardini/profil/spieler/37413,Alessandro Bernardini,"Jan 21, 1987                                                                    (35)",Centre-Back,Retired,"Feb 14, 2020",-,"Jul 18, 2019"
1666710208-2228,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Francesco Pambianchi,https://www.transfermarkt.com/francesco-pambianchi/profil/spieler/37431,"#5                    
                                            Francesco Pambianchi","Jan 12, 1989                                                                    (33)",Centre-Back,Casarano,"Jul 19, 2022",free transfer,"Jan 31, 2022"
1666710210-2229,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Fernando Couto,https://www.transfermarkt.com/fernando-couto/profil/spieler/5831,Fernando Couto,"Aug 2, 1969                                                                    (53)",Centre-Back,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2005"
1666710213-2230,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Mirko Stefani,https://www.transfermarkt.com/mirko-stefani/profil/spieler/16905,Mirko Stefani,"Jan 25, 1984                                                                    (38)",Centre-Back,Retired,"Jul 1, 2022",free transfer,"Jul 1, 2015"
1666710216-2231,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Damiano Ferronetti,https://www.transfermarkt.com/damiano-ferronetti/profil/spieler/5948,Damiano Ferronetti,"Nov 1, 1984                                                                    (37)",Centre-Back,Rivignano,"Jul 1, 2017",-,"Jul 1, 2015"
1666710220-2232,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Marco Rossi,https://www.transfermarkt.com/marco-rossi/profil/spieler/33605,Marco Rossi,"Sep 30, 1987                                                                    (35)",Centre-Back,Without Club,,?,"Aug 31, 2021"
1666710224-2233,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Sebastiano Siviglia,https://www.transfermarkt.com/sebastiano-siviglia/profil/spieler/5864,Sebastiano Siviglia,"Mar 29, 1973                                                                    (49)",Centre-Back,Retired,"Jul 1, 2010",?,"Sep 1, 2004"
1666710227-2234,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Paolo Cannavaro,https://www.transfermarkt.com/paolo-cannavaro/profil/spieler/5858,Paolo Cannavaro,"Jun 26, 1981                                                                    (41)",Centre-Back,Retired,"Jan 1, 2018",€1Th.,"Jul 1, 2014"
1666710229-2235,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Matteo Contini,https://www.transfermarkt.com/matteo-contini/profil/spieler/25318,Matteo Contini,"Apr 16, 1980                                                                    (42)",Centre-Back,Retired,,-,"Sep 20, 2017"
1666710232-2236,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Daniele Bonera,https://www.transfermarkt.com/daniele-bonera/profil/spieler/5856,Daniele Bonera,"May 31, 1981                                                                    (41)",Centre-Back,Retired,"Jul 1, 2019",free transfer,"Aug 31, 2015"
1666710235-2237,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Mattia Cherubini,https://www.transfermarkt.com/mattia-cherubini/profil/spieler/397298,Mattia Cherubini,"Mar 4, 1988                                                                    (34)",,Without Club,,?,"Jul 1, 2009"
1666710237-2238,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Carmine Biagio Gatti,https://www.transfermarkt.com/carmine-biagio-gatti/profil/spieler/138073,Carmine Biagio Gatti,"Feb 10, 1988                                                                    (34)",,Without Club,,?,"Jul 1, 2010"
1666710243-2239,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Alfonso De Lucia,https://www.transfermarkt.com/alfonso-de-lucia/profil/spieler/5853,Alfonso De Lucia,"Nov 12, 1983                                                                    (38)",Goalkeeper,Retired,"Jul 26, 2016",-,"Jul 1, 2015"
1666710246-2240,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Luca Bucci,https://www.transfermarkt.com/luca-bucci/profil/spieler/6407,Luca Bucci,"Mar 13, 1969                                                                    (53)",Goalkeeper,Retired,"Jul 1, 2009",-,"Feb 6, 2009"
1666710249-2241,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Matteo Guardalben,https://www.transfermarkt.com/matteo-guardalben/profil/spieler/21789,Matteo Guardalben,"May 5, 1974                                                                    (48)",Goalkeeper,Retired,"Jul 1, 2012",free transfer,"Aug 1, 2010"
1666710252-2242,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Parma FC,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2005,Cristiano Lupatelli,https://www.transfermarkt.com/cristiano-lupatelli/profil/spieler/5908,Cristiano Lupatelli,"Jun 21, 1978                                                                    (44)",Goalkeeper,Retired,,?,"Jul 15, 2012"
1666710259-2243,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Salvatore Foti,https://www.transfermarkt.com/salvatore-foti/profil/spieler/38559,Salvatore Foti,"Aug 8, 1988                                                                    (34)",Centre-Forward,Retired,,-,"Jul 1, 2015"
1666710262-2244,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Fabio Bazzani,https://www.transfermarkt.com/fabio-bazzani/profil/spieler/9089,Fabio Bazzani,"Oct 20, 1976                                                                    (46)",Centre-Forward,Retired,"Jul 1, 2015",free transfer,"Jul 1, 2010"
1666710265-2245,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Vitali Kutuzov,https://www.transfermarkt.com/vitali-kutuzov/profil/spieler/6506,Vitali Kutuzov,"Mar 20, 1980                                                                    (42)",Centre-Forward,Retired,"Jul 1, 2012",€1.20m,"Jan 20, 2009"
1666710267-2246,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Francesco Flachi,https://www.transfermarkt.com/francesco-flachi/profil/spieler/6781,Francesco Flachi,"Apr 8, 1975                                                                    (47)",Centre-Forward,Praese,"Jul 21, 2022",-,"Aug 15, 2021"
1666710270-2247,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Andrea Gasbarroni,https://www.transfermarkt.com/andrea-gasbarroni/profil/spieler/20967,Andrea Gasbarroni,"Aug 6, 1981                                                                    (41)",Second Striker,Retired,,-,"Dec 17, 2018"
1666710276-2248,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Thomas Job,https://www.transfermarkt.com/thomas-job/profil/spieler/16897,Thomas Job,"Aug 20, 1984                                                                    (38)",Right Winger,Retired,,free transfer,"Aug 19, 2017"
1666710280-2249,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Mattia Marchesetti,https://www.transfermarkt.com/mattia-marchesetti/profil/spieler/21691,Mattia Marchesetti,"Sep 28, 1983                                                                    (39)",Left Winger,US Colognese,"Dec 1, 2019",free transfer,"Jul 23, 2019"
1666710283-2250,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Pietro Arnulfo,https://www.transfermarkt.com/pietro-arnulfo/profil/spieler/54895,Pietro Arnulfo,"Sep 13, 1988                                                                    (34)",,Retired,,free transfer,"Jul 1, 2018"
1666710286-2251,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Bidre'ce Azor,https://www.transfermarkt.com/bidrece-azor/profil/spieler/341998,Bidre'ce Azor,"Mar 14, 1988                                                                    (34)",attack,Unknown,,free transfer,"Jul 1, 2014"
1666710290-2252,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Lamberto Zauli,https://www.transfermarkt.com/lamberto-zauli/profil/spieler/6396,Lamberto Zauli,"Jul 19, 1971                                                                    (51)",Attacking Midfield,Retired,"Jul 1, 2009",free transfer,"Jan 1, 2009"
1666710293-2253,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Danilo Soddimo,https://www.transfermarkt.com/danilo-soddimo/profil/spieler/39690,Danilo Soddimo,"Sep 27, 1987                                                                    (35)",Left Midfield,San Basilio,"Sep 10, 2022",-,"Aug 31, 2021"
1666710296-2254,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Aimo Diana,https://www.transfermarkt.com/aimo-diana/profil/spieler/6749,Aimo Diana,"Jan 2, 1978                                                                    (44)",Right Midfield,Retired,,-,"Jan 19, 2013"
1666710299-2255,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Paolo Castellazzi,https://www.transfermarkt.com/paolo-castellazzi/profil/spieler/48743,Paolo Castellazzi,"Jul 4, 1987                                                                    (35)",Central Midfield,Unknown,"Jul 1, 2013",-,"Nov 1, 2012"
1666710302-2256,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Gionata Mingozzi,https://www.transfermarkt.com/gionata-mingozzi/profil/spieler/29614,Gionata Mingozzi,"Dec 29, 1984",Central Midfield,,,?,"Jul 1, 2006"
1666710305-2257,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Samuele Dalla Bona,https://www.transfermarkt.com/samuele-dalla-bona/profil/spieler/4291,Samuele Dalla Bona,"Feb 6, 1981                                                                    (41)",Central Midfield,Retired,"Jul 1, 2012",free transfer,"Aug 31, 2011"
1666710317-2258,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Sergio Volpi,https://www.transfermarkt.com/sergio-volpi/profil/spieler/16908,Sergio Volpi,"Feb 2, 1974                                                                    (48)",Central Midfield,Retired,"Jul 6, 2011",free transfer,"Jul 16, 2010"
1666710320-2259,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Bruno Mota,https://www.transfermarkt.com/bruno-mota/profil/spieler/33769,Bruno Mota,"Jan 24, 1987                                                                    (35)",Defensive Midfield,Retired,,free transfer,"Jan 1, 2011"
1666710324-2260,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Mark Edusei,https://www.transfermarkt.com/mark-edusei/profil/spieler/21788,Mark Edusei,"Sep 29, 1976                                                                    (46)",Defensive Midfield,Retired,,?,"Jul 1, 2010"
1666710326-2261,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Angelo Palombo,https://www.transfermarkt.com/angelo-palombo/profil/spieler/6793,Angelo Palombo,"Sep 25, 1981                                                                    (41)",Defensive Midfield,Retired,"Jul 1, 2017",End of loan,"Jun 30, 2012"
1666710329-2262,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Ignazio Abate,https://www.transfermarkt.com/ignazio-abate/profil/spieler/16631,Ignazio Abate,"Nov 12, 1986                                                                    (35)",Right-Back,Retired,"Nov 16, 2020",-,"Jul 1, 2019"
1666710332-2263,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Cristian Zenoni,https://www.transfermarkt.com/cristian-zenoni/profil/spieler/6794,Cristian Zenoni,"Apr 23, 1977                                                                    (45)",Right-Back,Retired,"Jul 1, 2013",-,"Oct 13, 2012"
1666710335-2264,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Max Tonetto,https://www.transfermarkt.com/max-tonetto/profil/spieler/6447,Max Tonetto,"Nov 18, 1974                                                                    (47)",Left-Back,Retired,,free transfer,"Jul 1, 2006"
1666710338-2265,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Marco Pisano,https://www.transfermarkt.com/marco-pisano/profil/spieler/16901,Marco Pisano,"Aug 13, 1981                                                                    (41)",Left-Back,Retired,"Jul 1, 2014",?,"Jan 31, 2014"
1666710341-2266,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Luca Calzolaio,https://www.transfermarkt.com/luca-calzolaio/profil/spieler/61781,Luca Calzolaio,"Jul 20, 1988                                                                    (34)",Centre-Back,Without Club,,?,"Jan 14, 2017"
1666710344-2267,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2005,Alessandro Bastrini,https://www.transfermarkt.com/alessandro-bastrini/profil/spieler/39829,Alessandro Bastrini,"Apr 3, 1987                                                                    (35)",Centre-Back,Colorno,"Jan 12, 2022",-,"Feb 1, 2021"
