web-scraper-order,web-scraper-start-url,teams,teams-href,playerProfile,playerProfile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666632304-2530,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Kabba Samura,https://www.transfermarkt.com/kabba-samura/profil/spieler/27339,Kabba Samura,"Oct 26, 1981                                                                    (40)",attack,Retired,"Jan 1, 2012",?,"Jan 1, 2011"
1666632309-2533,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Adrianinho,https://www.transfermarkt.com/adrianinho/profil/spieler/3833,Adrianinho,"Jul 11, 1980                                                                    (42)",Attacking Midfield,Retired,Ponte Preta,free transfer,"Jan 1, 2016"
1666632314-2535,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Metodi Deyanov,https://www.transfermarkt.com/metodi-deyanov/profil/spieler/16395,Metodi Deyanov,"Apr 3, 1975                                                                    (47)",Attacking Midfield,Retired,OFI Crete FC,free transfer,"Jul 1, 2007"
1666632319-2538,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Makis Belevonis,https://www.transfermarkt.com/makis-belevonis/profil/spieler/14546,Makis Belevonis,"Dec 19, 1975                                                                    (46)",Right Midfield,Retired,OFI Crete FC,free transfer,"Jul 1, 2007"
1666632324-2541,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Tzvetomir Tchipev,https://www.transfermarkt.com/tzvetomir-tchipev/profil/spieler/882,Tzvetomir Tchipev,"Aug 16, 1977                                                                    (45)",Central Midfield,Retired,"Jul 1, 2011",free transfer,"Jan 1, 2009"
1666632330-2544,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Stelios Sfakianakis,https://www.transfermarkt.com/stelios-sfakianakis/profil/spieler/12988,Stelios Sfakianakis,"Mar 19, 1976                                                                    (46)",Central Midfield,Retired,"Jul 1, 2014",free transfer,"Jul 18, 2012"
1666632335-2548,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Anastasios Dentsas,https://www.transfermarkt.com/anastasios-dentsas/profil/spieler/16397,Anastasios Dentsas,"Mar 19, 1982                                                                    (40)",Defensive Midfield,Retired,OFI Crete FC,free transfer,"Jan 20, 2017"
1666632340-2551,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Ednilson,https://www.transfermarkt.com/ednilson/profil/spieler/13136,Ednilson,"Sep 25, 1982                                                                    (40)",Defensive Midfield,Retired,"Jan 1, 2012",free transfer,"Jul 1, 2011"
1666632345-2553,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Romik Khachatryan,https://www.transfermarkt.com/romik-khachatryan/profil/spieler/29272,Romik Khachatryan,"Aug 23, 1978                                                                    (44)",Defensive Midfield,Retired,"Jul 1, 2012",?,"Jan 1, 2012"
1666632350-2555,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Nikolaos Kounenakis,https://www.transfermarkt.com/nikolaos-kounenakis/profil/spieler/16419,Nikolaos Kounenakis,"Feb 3, 1978                                                                    (44)",Defensive Midfield,Retired,OFI Crete FC,free transfer,"Jul 17, 2010"
1666632355-2558,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Michalis Bebis,https://www.transfermarkt.com/michalis-bebis/profil/spieler/433503,Michalis Bebis,"Apr 14, 1986                                                                    (36)",,Unknown,,,
1666632360-2562,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Steven Bryce,https://www.transfermarkt.com/steven-bryce/profil/spieler/34704,Steven Bryce,"Aug 16, 1977                                                                    (45)",midfield,Retired,"Apr 1, 2010",?,"Jan 1, 2010"
1666632365-2565,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Konstantinos Konstantakis,https://www.transfermarkt.com/konstantinos-konstantakis/profil/spieler/16415,Konstantinos Konstantakis,"Apr 13, 1986                                                                    (36)",Right-Back,Retired,"Jul 1, 2011",free transfer,"Jan 1, 2009"
1666632370-2567,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Konstantinos Stavrakakis,https://www.transfermarkt.com/konstantinos-stavrakakis/profil/spieler/16450,Konstantinos Stavrakakis,"Sep 6, 1978                                                                    (44)",Right-Back,Retired,OFI Crete FC,free transfer,"Jul 1, 2013"
1666632375-2569,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Aleksandar Tomash,https://www.transfermarkt.com/aleksandar-tomash/profil/spieler/24860,Aleksandar Tomash,"Sep 2, 1978                                                                    (44)",Right-Back,Retired,CSKA Sofia,free transfer,"Aug 1, 2011"
1666632380-2572,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Manolis Roubakis,https://www.transfermarkt.com/manolis-roubakis/profil/spieler/16441,Manolis Roubakis,"Jan 6, 1979                                                                    (43)",Right-Back,PO Atsaleniou,,free transfer,"Jul 9, 2019"
1666632386-2577,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Davidson Morais,https://www.transfermarkt.com/davidson-morais/profil/spieler/24858,Davidson Morais,"Jul 18, 1981                                                                    (41)",Right-Back,Retired,"Jan 1, 2012",free transfer,"Jul 1, 2009"
1666632392-2580,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Vasilios Plousis,https://www.transfermarkt.com/vasilios-plousis/profil/spieler/16440,Vasilios Plousis,"May 19, 1986                                                                    (36)",Left-Back,Agios Nikolaos,,free transfer,"Jul 17, 2020"
1666632399-2584,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Georgios Koltzos,https://www.transfermarkt.com/georgios-koltzos/profil/spieler/19001,Georgios Koltzos,"Sep 13, 1976                                                                    (46)",Left-Back,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2011"
1666632403-2586,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Minas Pitsos,https://www.transfermarkt.com/minas-pitsos/profil/spieler/16439,Minas Pitsos,"Oct 8, 1980                                                                    (42)",Left-Back,Retired,OFI Crete FC,free transfer,"Jan 29, 2016"
1666632407-2588,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Pavlos Adamos,https://www.transfermarkt.com/pavlos-adamos/profil/spieler/16381,Pavlos Adamos,"Oct 5, 1972                                                                    (50)",Centre-Back,Retired,OFI Crete FC,€50Th.,"Jan 1, 1996"
1666632412-2591,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Rasheed Alabi,https://www.transfermarkt.com/rasheed-alabi/profil/spieler/29360,Rasheed Alabi,"Jan 9, 1986                                                                    (36)",Centre-Back,Without Club,Omonia Nikosia,-,"Jan 18, 2018"
1666632418-2595,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Anestis Anastasiadis,https://www.transfermarkt.com/anestis-anastasiadis/profil/spieler/14521,Anestis Anastasiadis,"Jan 21, 1983                                                                    (39)",Centre-Back,Retired,AEL Kalloni,free transfer,"Aug 4, 2020"
1666632423-2598,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Konstantinos Konstantinidis,https://www.transfermarkt.com/konstantinos-konstantinidis/profil/spieler/343,Konstantinos Konstantinidis,"Aug 31, 1972                                                                    (50)",Centre-Back,Retired,OFI Crete FC,free transfer,"Jul 1, 2007"
1666632429-2600,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Dimitrios Arvanitis,https://www.transfermarkt.com/dimitrios-arvanitis/profil/spieler/16384,Dimitrios Arvanitis,"Aug 9, 1980                                                                    (42)",Centre-Back,Retired,"Jul 1, 2021",free transfer,"Aug 27, 2020"
1666632434-2605,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Mariano Fernando González,https://www.transfermarkt.com/mariano-fernando-gonzalez/profil/spieler/35104,Mariano Fernando González,"Dec 31, 1980                                                                    (41)",Centre-Back,Retired,OFI Crete FC,?,"Jan 1, 2009"
1666632439-2608,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Pierre Issa,https://www.transfermarkt.com/pierre-issa/profil/spieler/28950,Pierre Issa,"Sep 11, 1975                                                                    (47)",Centre-Back,Retired,"Jul 1, 2009",free transfer,"Jul 1, 2005"
1666632444-2611,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Nikolaos Koskoletos,https://www.transfermarkt.com/nikolaos-koskoletos/profil/spieler/433502,Nikolaos Koskoletos,"Jun 24, 1986                                                                    (36)",,Unknown,-,,
1666632449-2614,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Orestis Karnezis,https://www.transfermarkt.com/orestis-karnezis/profil/spieler/16408,Orestis Karnezis,"Jul 11, 1985                                                                    (37)",Goalkeeper,Retired,Udinese Calcio,€5.13m,"Sep 4, 2020"
1666632454-2616,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Alexandros Kasmeridis,https://www.transfermarkt.com/alexandros-kasmeridis/profil/spieler/20046,Alexandros Kasmeridis,"Apr 23, 1986                                                                    (36)",Goalkeeper,Retired,"Jul 1, 2020",free transfer,"Jul 1, 2019"
1666632459-2618,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Iosif Daskalakis,https://www.transfermarkt.com/iosif-daskalakis/profil/spieler/16394,Iosif Daskalakis,"Aug 7, 1982                                                                    (40)",Goalkeeper,Retired,Ergotelis,-,"Oct 27, 2015"
1666632464-2622,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,OFI Crete FC,https://www.transfermarkt.com/ofi-kreta/startseite/verein/653/saison_id/2005,Michalis Sifakis,https://www.transfermarkt.com/michalis-sifakis/profil/spieler/16444,Michalis Sifakis,"Sep 9, 1984                                                                    (38)",Goalkeeper,Retired,"Jul 1, 2018",-,"May 14, 2018"
1666632475-2626,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Leonidas Kyvelidis,https://www.transfermarkt.com/leonidas-kyvelidis/profil/spieler/37783,Leonidas Kyvelidis,"Feb 8, 1986                                                                    (36)",Centre-Forward,Retired,"Jul 1, 2022",free transfer,"Aug 15, 2021"
1666632479-2628,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Prokopis Saganas,https://www.transfermarkt.com/prokopis-saganas/profil/spieler/34201,Prokopis Saganas,"Feb 23, 1984                                                                    (38)",Centre-Forward,Retired,"Jul 1, 2021",-,"Jul 1, 2019"
1666632484-2631,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Thomas Makris,https://www.transfermarkt.com/thomas-makris/profil/spieler/16376,Thomas Makris,"Aug 12, 1978                                                                    (44)",Centre-Forward,Retired,AO Egaleo,free transfer,"Jan 6, 2017"
1666632489-2634,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Nikolaos Nikolopoulos,https://www.transfermarkt.com/nikolaos-nikolopoulos/profil/spieler/16527,Nikolaos Nikolopoulos,"Aug 10, 1977                                                                    (45)",Centre-Forward,Retired,AO Egaleo,free transfer,"Jul 1, 2010"
1666632495-2637,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Danijel Cesarec,https://www.transfermarkt.com/danijel-cesarec/profil/spieler/21064,Danijel Cesarec,"Jan 8, 1983                                                                    (39)",Centre-Forward,Retired,Asteras Tripoli,free transfer,"Aug 1, 2014"
1666632500-2640,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Anestis Agritis,https://www.transfermarkt.com/anestis-agritis/profil/spieler/13849,Anestis Agritis,"Apr 16, 1981                                                                    (41)",Centre-Forward,Retired,AO Egaleo,free transfer,"Aug 31, 2013"
1666632505-2644,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Lampros Chonos,https://www.transfermarkt.com/lampros-chonos/profil/spieler/32151,Lampros Chonos,"Feb 16, 1983                                                                    (39)",Attacking Midfield,Northcote City,,free transfer,"Jul 1, 2016"
1666632510-2647,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Sotiris Tsatsos,https://www.transfermarkt.com/sotiris-tsatsos/profil/spieler/24767,Sotiris Tsatsos,"Dec 15, 1978                                                                    (43)",Attacking Midfield,MA Orfaniou,,free transfer,"Jul 31, 2021"
1666632515-2650,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Dimosthenis Manousakis,https://www.transfermarkt.com/dimosthenis-manousakis/profil/spieler/16377,Dimosthenis Manousakis,"Jan 19, 1981                                                                    (41)",Attacking Midfield,Unknown,AO Egaleo,free transfer,"Jul 28, 2017"
1666632520-2652,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Georgios Barkoglou,https://www.transfermarkt.com/georgios-barkoglou/profil/spieler/16531,Georgios Barkoglou,"Jul 8, 1978                                                                    (44)",Attacking Midfield,Retired,"Jul 1, 2015",free transfer,"Sep 6, 2014"
1666632525-2655,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Stelios Athanasopoulos,https://www.transfermarkt.com/stelios-athanasopoulos/profil/spieler/358892,Stelios Athanasopoulos,"Jun 4, 1985                                                                    (37)",,Retired,AO Egaleo,free transfer,"Jul 1, 2004"
1666632531-2658,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Stratos Michelis,https://www.transfermarkt.com/stratos-michelis/profil/spieler/20558,Stratos Michelis,"Nov 2, 1982                                                                    (39)",Right Midfield,Retired,PS Kalamata,free transfer,"Jul 1, 2015"
1666632537-2661,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Christos Moustogiannis,https://www.transfermarkt.com/christos-moustogiannis/profil/spieler/16525,Christos Moustogiannis,"Mar 1, 1983                                                                    (39)",Right Midfield,Triglia Rafinas,,free transfer,"Jul 1, 2017"
1666632542-2664,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Stathis Stefanidis,https://www.transfermarkt.com/stathis-stefanidis/profil/spieler/24399,Stathis Stefanidis,"Sep 23, 1981                                                                    (41)",Right Midfield,PAONE Eptalofou,,free transfer,"Jul 1, 2014"
1666632547-2666,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Georgios Lampropoulos,https://www.transfermarkt.com/georgios-lampropoulos/profil/spieler/39252,Georgios Lampropoulos,"Oct 26, 1984                                                                    (37)",Central Midfield,AE Irakliou,,-,"Aug 3, 2017"
1666632553-2669,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Georgios Fotakis,https://www.transfermarkt.com/georgios-fotakis/profil/spieler/16535,Georgios Fotakis,"Oct 29, 1981                                                                    (40)",Central Midfield,Retired,AO Egaleo,free transfer,"Aug 8, 2016"
1666632558-2673,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Apostolos Goudelitsas,https://www.transfermarkt.com/apostolos-goudelitsas/profil/spieler/16536,Apostolos Goudelitsas,"Oct 15, 1982                                                                    (40)",Defensive Midfield,AONF Attalos,,free transfer,"Oct 10, 2017"
1666632564-2675,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Manolis Liapakis,https://www.transfermarkt.com/manolis-liapakis/profil/spieler/24766,Manolis Liapakis,"Jun 11, 1984                                                                    (38)",Defensive Midfield,Retired,Thrasyvoulos,free transfer,"Jan 1, 2014"
1666632568-2678,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Marko Maric,https://www.transfermarkt.com/marko-maric/profil/spieler/27893,Marko Maric,"Apr 25, 1983                                                                    (39)",Defensive Midfield,Retired,"Sep 1, 2011",-,"Mar 1, 2011"
1666632576-2682,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Giannis Skopelitis,https://www.transfermarkt.com/giannis-skopelitis/profil/spieler/15219,Giannis Skopelitis,"Mar 2, 1978                                                                    (44)",Defensive Midfield,Retired,AO Egaleo,free transfer,"Jul 1, 2017"
1666632582-2686,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Sotiris Bethanis,https://www.transfermarkt.com/sotiris-bethanis/profil/spieler/358894,Sotiris Bethanis,"Jun 15, 1987                                                                    (35)",midfield,Without Club,AO Egaleo,free transfer,"Jul 1, 2013"
1666632587-2689,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Spyros Kontopoulos,https://www.transfermarkt.com/spyros-kontopoulos/profil/spieler/212615,Spyros Kontopoulos,"Aug 23, 1985                                                                    (37)",,Without Club,"Jul 1, 2014",free transfer,"Aug 22, 2013"
1666632591-2691,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Georgios Bakos,https://www.transfermarkt.com/georgios-bakos/profil/spieler/358893,Georgios Bakos,"Jul 20, 1986                                                                    (36)",,Unknown,-,,
1666632597-2694,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Suleiman Omo,https://www.transfermarkt.com/suleiman-omo/profil/spieler/33100,Suleiman Omo,"Dec 15, 1985                                                                    (36)",midfield,Without Club,"Jul 1, 2022",free transfer,"Sep 28, 2021"
1666632601-2696,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Dimitrios Tsitsomitsos,https://www.transfermarkt.com/dimitrios-tsitsomitsos/profil/spieler/29371,Dimitrios Tsitsomitsos,"May 10, 1985                                                                    (37)",Right-Back,Retired,"Jul 1, 2016",free transfer,"Aug 21, 2014"
1666632606-2699,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Venizelos Anyfantakis,https://www.transfermarkt.com/venizelos-anyfantakis/profil/spieler/34192,Venizelos Anyfantakis,"Oct 26, 1983                                                                    (38)",Right-Back,AO Romanos,,free transfer,"Jul 23, 2018"
1666632611-2702,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Konstantinos Papoutsis,https://www.transfermarkt.com/konstantinos-papoutsis/profil/spieler/16543,Konstantinos Papoutsis,"Mar 31, 1979                                                                    (43)",Right-Back,Retired,AO Egaleo,free transfer,"Jul 1, 2012"
1666632615-2705,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Georgios Tsirogiannis,https://www.transfermarkt.com/georgios-tsirogiannis/profil/spieler/20561,Georgios Tsirogiannis,"Jun 2, 1983                                                                    (39)",Left-Back,Without Club,"Jul 1, 2013",free transfer,"Aug 31, 2012"
1666632619-2708,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Giannis Christou,https://www.transfermarkt.com/giannis-christou/profil/spieler/16533,Giannis Christou,"Mar 5, 1981                                                                    (41)",Left-Back,Aris Skalas,,free transfer,"Aug 22, 2016"
1666632627-2711,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Goran Popov,https://www.transfermarkt.com/goran-popov/profil/spieler/19721,Goran Popov,"Oct 2, 1984                                                                    (38)",Left-Back,Retired,"Jul 1, 2019",free transfer,"Aug 31, 2014"
1666632633-2714,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Daniel Edusei,https://www.transfermarkt.com/daniel-edusei/profil/spieler/16534,Daniel Edusei,"Sep 2, 1980                                                                    (42)",Left-Back,Retired,AO Egaleo,?,"Jul 1, 2013"
1666632638-2718,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Alexandros Biris,https://www.transfermarkt.com/alexandros-biris/profil/spieler/272611,Alexandros Biris,"Oct 30, 1986                                                                    (35)",Centre-Back,Ag. Anargyroi,,free transfer,"Jul 19, 2018"
1666632644-2719,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Giannis Tabakis,https://www.transfermarkt.com/giannis-tabakis/profil/spieler/358890,Giannis Tabakis,"May 26, 1987                                                                    (35)",,Atrom. Piraeus,,free transfer,"Jan 1, 2017"
1666632649-2722,https://www.transfermarkt.com/super-league-1/startseite/wettbewerb/GR1/plus/?saison_id=2005,AO Egaleo,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984/saison_id/2005,Theodoros Koumparoulis,https://www.transfermarkt.com/theodoros-koumparoulis/profil/spieler/24765,Theodoros Koumparoulis,"Jul 1, 1987                                                                    (35)",Centre-Back,AS Sourmena,,free transfer,"Jul 1, 2018"
